id,soc.t.ha,thickness.dm,x,y
P 146070,176.7231973,5.6,2470698.154,1590816.074
P 146077,50.85740777,5,2423441.243,1581246.968
P 146081,19.7272699,3.3,2356258.749,1571318.483
P 146086,59.74640657,5.5,2324889.859,1567040.571
P 146087,17.05484026,3.6,2338184.843,1786874.469
P 146089,48.34321732,3,2484192.283,1560951.418
P 146091,14.36812828,6,2394245.492,1559342.629
P 146092,10.07163383,1.1,2352406.111,1555227.1
P 146094,21.6067566,4,2386961.82,1554956.175
P 146101,0,2.7,2326227.447,1633290.864
P 146102,9.723889447,1.8,2323603.977,1599914.882
P 146103,9.920431649,2.5,2309504.566,1574686.696
P 146104,27.45771603,2.8,2362254.874,1615057.929
P 146106,12.11694885,1.6,2391082.073,1632927.568
P 146107,14.99165025,2.8,2344594.755,1566668.234
P 146108,37.37629412,1.2,2402280.775,1593562.886
P 146109,9.443720019,0.7,2382559.397,1567273.75
P 146110,17.19895685,2.7,2379086.976,1552537.324
P 146111,2.361849948,0.9,2334840.194,1579124.219
P 146112,6.989393022,11.5,2339998.507,1585287.265
P 146114,32.10436557,5.8,2416160.134,1651475.015
P 146115,36.73921882,3,2468187.532,1651936.94
P 146116,50.55895713,1.9,2484707.793,1585265.235
P 146117,40.65156923,12.5,2495468.188,1602223.386
P 146118,19.09966525,2.8,2490341.117,1621533.64
P 146119,40.71124561,2.3,2450939.787,1589919.761
P 146120,35.1769364,2.1,2446108.708,1593425.14
P 146122,12.35082464,1.9,2430206.725,1592843.827
P 146123,45.62427599,8.6,2475548.297,1551575.521
P 146124,11.13725945,2.8,2407879.342,1555042.876
P 146125,11.80289171,2.9,2416985.869,1555824.348
P 146126,48.21033527,0.6,2417223.214,1626999.664
P 146127,45.26000827,1.2,2457810.533,1631893.366
P 146128,17.01684859,1.6,2450341.459,1588941.232
P 146129,7.633681206,1.5,2474394.431,1651041.955
P 146132,10.80678783,1.7,2475483.643,1644999.758
P 148001,38.45528735,0.8,2027152.983,1556636.099
P 148003,113.1626235,5.5,2010870.099,1555574.613
P 148004,80.19668743,7.6,2006790.59,1552046.675
P 148006,169.6911455,4.5,2084555.624,1546542.214
P 148009,56.63993055,3.5,1911753.063,1544534.732
P 148014,138.7473654,6,2035207.215,1533910.262
P 148015,168.02508,11,2019417.57,1530684.463
P 148024,80.70087351,5.7,2002784.247,1518520.042
P 148031,45.90571221,2.2,1958295.945,1512291.352
P 148036,19.10701525,2.8,1907009.567,1509301.194
P 148041,27.85833485,1.5,1921307.772,1504022.705
P 148046,44.60224083,1.6,1912626.94,1501148.508
P 148047,118.4629294,10.2,2008812.617,1497044.041
P 148052,37.86160026,10.1,1908074.871,1497576.601
P 148055,34.98962595,3.2,2091142.9,1488025.61
P 148062,56.13305512,11,1906795.973,1491278.799
P 148077,31.78768052,6,1934766.808,1464017.097
P 148086,55.10253853,10.1,1924215.416,1456022.311
P 148088,32.88072325,8,1922090.38,1453971.85
P 148101,30.27531118,2.8,2030919.426,1456653.623
P 148102,72.47550708,4.5,2043722.279,1463076.818
P 148103,16.29008505,2.5,2028322.076,1476770.004
P 148104,85.21440725,4.3,2033870.1,1471748.615
P 148105,91.18524894,12.5,2048561.545,1469289.173
P 148106,101.5025299,8.2,2048151.051,1450004.752
P 148107,41.83807948,1.8,2059752.04,1465266.203
P 148108,21.97872191,5.6,2071277.834,1449849.668
P 148109,140.598633,5.4,2075974.947,1452007.332
P 148110,49.37566052,3.4,2092539.967,1454744.644
P 148111,49.72941711,2,2088543.239,1467109.112
P 148112,44.32523035,0.9,2054519.547,1513064.125
P 148113,33.17544869,3.3,2075128.779,1495037.008
P 148114,36.32438743,2.1,2097007.455,1480745.029
P 148115,21.83205872,3.1,2083938.449,1518706.775
P 148116,129.3656223,6.7,2085481.064,1535210.951
P 148117,39.41465187,6,2071205.2,1538600.316
P 148118,32.56311254,4.7,2046609.536,1552720.886
P 148119,88.7286412,12.2,1982579.871,1551523.403
P 148120,107.4562092,6.6,1996763.268,1555696.572
P 148121,90.42534328,3.1,1998568.922,1522144.751
P 148122,31.67063914,0.4,2007918.677,1512964.854
P 148123,188.8215876,11.8,2016799.724,1527432.298
P 148124,149.0131031,5.6,1970848.444,1517595.206
P 148125,15.72862542,0.9,1968371.183,1533930.012
P 148126,15.48446387,6.2,1964570.932,1548815.393
P 148127,36.637986,5.2,1986544.886,1527627.775
P 148128,73.91464576,6.4,1943881.539,1542278.682
P 148129,11.31141199,2.3,1944236.549,1529653.147
P 148130,60.17340497,8.6,1943207.661,1512587.99
P 148131,38.47631088,3.3,1932425.936,1520856.451
P 148132,110.4843301,3.8,1940134.354,1485299.056
P 148133,42.5042004,2.6,1946321.058,1461498.294
P 148134,37.90630079,7.5,1988728.388,1480544.818
P 148135,66.73852978,5.9,1979381.879,1472425.314
P 148136,54.40856685,9.7,1998860.61,1461133.395
P 148137,48.0543727,5.6,1982800.229,1452757.118
P 148138,24.97451486,4.8,1920716.597,1478286.735
P 148139,23.09465172,3.1,1906705.883,1550333.552
P 148140,24.69359865,1.1,1919650.745,1535854.337
P 148141,15.26886087,1.7,1916812.647,1519051.232
P 148142,67.13337994,4.7,1928194.045,1504251.845
P 150002,102.9322909,7,2156611.212,1553028.749
P 150026,61.82924276,5.1,2259597.584,1532386.335
P 150028,143.7032401,10,2230874.971,1529161.698
P 150031,217.6610003,9.5,2191314.394,1528469.771
P 150059,51.48282104,8.5,2121036.805,1490958.242
P 150067,53.5007998,2.6,2171606.044,1478957.261
P 150069,34.40419387,10,2284739.281,1474630.861
P 150071,115.1534131,8.5,2126123.46,1477828.007
P 150101,37.57575008,4.5,2125044.053,1519104.094
P 150102,14.48281325,2.1,2133207.18,1536262.007
P 150103,15.93477935,5,2141723.759,1524222.156
P 150104,61.28534394,3.9,2103737.611,1508164.626
P 150105,82.53581789,3.6,2106566.744,1518633.868
P 150106,31.41990625,6.6,2113909.63,1493269.761
P 150107,34.20787187,1.9,2121355.067,1484829.522
P 150108,42.85571189,2.2,2116489.796,1453382.382
P 150109,8.494424588,1.4,2153790.661,1468031.06
P 150110,73.85879462,7.8,2154502.697,1449884.991
P 150111,43.55450753,8.2,2170980.816,1451911.432
P 150112,78.89577504,5.4,2164502.199,1489760.581
P 150113,42.22107819,3.5,2188726.079,1498116.253
P 150114,13.42168902,1.5,2199711.675,1485520.731
P 150115,56.82562152,4.3,2155052.796,1539141.526
P 150116,27.29689795,4.1,2160552.731,1543678.327
P 150117,112.5993645,5.5,2213371.983,1541052.607
P 150118,71.07328774,5.2,2231901.467,1518299.583
P 150119,118.7712562,4.2,2219542.68,1514612.236
P 150120,21.53380274,0.8,2215151.754,1523750.156
P 150121,18.629597,0.7,2247510.273,1527854.725
P 150122,19.48086074,1.1,2252272.275,1524315.83
P 150123,38.43948314,3.8,2283013.179,1533527.392
P 150124,45.63989661,3,2273662.139,1541376.402
P 150125,24.77730267,3.1,2295435.052,1536169.554
P 150126,26.59918067,2,2271672.193,1512707.731
P 150127,8.10399785,1.7,2292123.458,1473843.102
P 150128,15.52647102,2.2,2288481.309,1460158.56
P 150129,21.92498633,1.6,2273989.699,1459270.203
P 150130,41.67721692,4.4,2226441.073,1483333.12
P 150131,41.08063506,2,2246589.619,1474437.071
P 150132,11.6602964,1.3,2238438.318,1449906.452
P 150133,54.61981602,2.4,2225715.89,1533787.14
P 150134,35.6990909,2.3,2198541.318,1515869.064
P 150135,167.3740321,8.2,2231852.364,1522294.128
P 150136,50.27018564,2.5,2250515.291,1443518.331
P 150137,15.63003737,1.6,2182557.172,1452018.981
P 150138,24.5962734,2.1,2137813.488,1453846.95
P 150139,28.04217095,2.5,2123811.158,1486909.779
P 152005,3.311033351,1.1,2336614.131,1547539.071
P 152010,28.14917272,11,2383316.032,1542333.328
P 152012,15.38286206,8.1,2396285.698,1539232.298
P 152017,35.37600646,8.8,2307613.9,1536870.918
P 152018,24.98362529,11,2331547.206,1535834.14
P 152019,2.387969064,0.6,2404629.62,1535620.305
P 152020,13.44330648,2,2449180.114,1532238.554
P 152029,36.45688098,5.5,2365749.428,1521169.384
P 152034,63.20845055,4,2433680.419,1519315.717
P 152040,35.47208436,11.8,2488579.662,1511295.43
P 152048,8.845890462,2.2,2398260.123,1501117.364
P 152049,55.53837492,2,2472182.528,1501273.597
P 152063,11.48980977,2.2,2355197.448,1481705.574
P 152064,67.93455619,1.8,2471695.792,1479687.675
P 152066,7.377880823,1.2,2424284.507,1478909.384
P 152067,31.702902,1.1,2491613.441,1476385.87
P 152074,3.99902658,1.5,2447229.441,1468857.035
P 152079,36.90685557,10.4,2347563.641,1462249.084
P 152099,45.43994434,6.2,2426430.759,1441517.127
P 152201,32.32459803,12.5,2316284.613,1448368.09
P 152202,0.322411701,0.5,2322031.673,1487105.474
P 152203,33.76127912,3.4,2310304.088,1519602.311
P 152205,12.45826948,5.5,2352725.572,1544493.843
P 152206,21.45143226,3.3,2370662.451,1506769.033
P 152207,46.36091684,5,2395204.47,1525568.953
P 152208,64.10247381,3.5,2362385.486,1452631.884
P 152209,13.6449087,3.4,2393821.626,1450431.613
P 152210,70.59302818,11,2415590.895,1448292.521
P 152211,5.205606919,2,2414077.876,1481079.632
P 152212,35.61268008,12.5,2385150.816,1472349.771
P 152213,15.45399687,1.5,2397047.981,1481236.716
P 152214,29.33058457,4.5,2414615.335,1520420.261
P 152215,76.00307341,12.5,2444660.431,1446802.403
P 152216,5.304040804,1,2416994.744,1540413.616
P 152217,70.1058667,12.5,2491374.905,1459047.718
P 152218,30.74965465,12.5,2471185.656,1445603.813
P 152219,5.354995439,2,2460128.794,1529397.343
P 152220,15.89016241,3,2478019.5,1542637.939
P 152221,46.78088234,2.7,2448433.599,1494972.393
P 152222,7.727036025,0.5,2451298.346,1492522.59
P 152223,24.18306077,7.5,2491361.415,1497862.675
P 152224,46.98490397,3.6,2494270.21,1497651.861
P 154005,11.44138573,0.4,1905626.048,1442981.168
P 154015,27.7877845,2.2,1923209.307,1430457.259
P 154022,20.77626886,3.2,1916648.048,1423214.695
P 154029,31.50408879,10,1939604.45,1414346.324
P 154035,1.202673264,0.6,1915791.013,1408991.272
P 154043,32.95959649,10,1955028.494,1401386.472
P 154045,4.270323422,3.5,1981930.018,1392417.495
P 154047,28.4452216,10,1961416.024,1389264.478
P 154048,3.065204243,3,1996016.853,1387931.877
P 154050,2.932279064,2.2,1952622.722,1388851.666
P 154051,13.37891203,2,2026570.86,1384338.282
P 154054,20.17412517,8,2008064.281,1380639.675
P 154055,23.40091885,3.3,1959742.608,1379149.501
P 154057,42.87224054,2.3,1946810.467,1378000.211
P 154059,26.30632776,2,1951797.66,1376524.946
P 154061,31.95637731,7.5,1977239.907,1370577.63
P 154065,3.336255867,1.4,2007712.74,1361920.623
P 154069,9.043856206,3.6,2021685.066,1355009.627
P 154070,33.1216171,2.8,1984090.111,1350914.756
P 154072,25.00451914,8,1992327.781,1349116.426
P 154073,10.34688245,2.8,2057325.533,1345558.384
P 154074,2.421412495,1.5,2026648.448,1345406.661
P 154077,24.90689744,10,1992730.108,1342227.439
P 154079,35.81827242,4.8,2009050.054,1338589.012
P 154101,45.47867283,8.1,2094493.285,1437906.293
P 154102,64.9267765,3.4,2083996.513,1433183.601
P 154103,44.63123772,7.9,2093570.156,1400115.472
P 154104,29.7107026,1.5,2093974.488,1412505.234
P 154105,209.6794025,4.3,2095170.613,1378270.961
P 154106,13.05337101,3.2,2050116.297,1342341.654
P 154107,10.29394774,2,2059250.748,1353357.469
P 154108,31.90326362,3.8,2017568.145,1339255.221
P 154109,29.08844205,5.9,2027188.713,1339336.465
P 154110,27.01705774,4.6,1918725.527,1442734.98
P 154111,20.12711869,3.1,1906647.259,1437101.016
P 154112,3.636433912,0.9,1961163.886,1418937.515
P 154113,7.269220387,2.9,2004543.296,1443109.261
P 154114,87.07874771,10,2020320.709,1434703.372
P 154115,31.93510674,2.6,2023079.26,1421810.035
P 154116,46.21777127,7.9,2032173.927,1416826.612
P 154117,71.15653968,11.5,1917641.763,1416557.131
P 154118,8.171483159,3,1903076.704,1413599.816
P 154119,29.78330119,5,1962670.917,1433859.939
P 154120,36.21084671,2.3,1984924.107,1442664.692
P 154121,44.15736362,4.4,1967166.159,1379053.549
P 154122,37.21131975,7,1967848.707,1362491.749
P 154123,47.01035741,4.8,1976614.169,1389763.472
P 154124,43.30053933,4.5,2036350.413,1371647.212
P 154125,15.27418892,1.8,2036009.452,1389907.657
P 154126,28.45008592,4,2017137.241,1374419.405
P 156101,21.07501367,2.5,2237555.987,1350441.872
P 156102,21.96492981,2.7,2246789.345,1347822.865
P 156103,31.65300469,2.2,2190314.196,1354435.901
P 156104,22.5157563,7.5,2195401.445,1340605.607
P 156105,21.81572878,2,2211487.384,1338571.479
P 156106,61.3431482,2.4,2244825.343,1370874.884
P 156107,26.30399266,1.5,2249024.013,1368020.799
P 156108,6.319776965,1.2,2240320.564,1360818.415
P 156109,23.55267369,0.5,2259634.555,1350862.571
P 156110,9.793942634,1,2271431.42,1331972.59
P 156111,45.97639962,2.6,2292927.342,1341158.444
P 156112,43.06992481,4,2279265.472,1347460.536
P 156113,13.40006786,0.3,2281031.407,1349140.127
P 156114,46.91105244,1.2,2289286.988,1351635.554
P 156115,18.63224618,0.8,2289305.956,1365836.601
P 156116,104.6856347,11.4,2273737.321,1375608.532
P 156117,148.3998705,8.8,2289964.256,1381915.51
P 156118,4.714827192,1.2,2291895.233,1413616.194
P 156119,38.15781164,2.7,2289259.959,1410722.913
P 156120,37.12227309,2.4,2283461.421,1425596.973
P 156121,7.204927421,1.1,2271034.003,1428407.486
P 156122,62.01034603,3.4,2248335.885,1439075.616
P 156123,38.09715885,1.4,2242424.291,1425508.485
P 156124,111.502892,5.4,2251194.974,1414995.167
P 156125,96.57097069,12,2252524.043,1403684.438
P 156126,22.26946404,1.4,2231362.307,1389021.614
P 156127,17.59819864,2.6,2215960.961,1419071.308
P 156128,75.69165072,5,2221067.608,1441206.37
P 156129,14.1361499,2.2,2197066.558,1433664.211
P 156130,64.07916948,9.4,2196324.792,1437607.991
P 156131,16.20413125,1,2156444.86,1441917.4
P 156132,70.26406568,11.4,2160931.138,1432892.742
P 156133,101.13126,10,2163888.733,1420500.525
P 156134,17.03608389,4,2168732.243,1411648.966
P 156135,17.49853435,1.9,2176725.289,1399768.594
P 156136,36.2237863,4.2,2182966.795,1385399.621
P 156137,102.8284373,12.5,2224605.064,1389020.005
P 156138,22.05591758,2.3,2221900.725,1367995.411
P 156139,52.28042264,3.3,2105295.143,1439909.2
P 156140,23.77337365,2.2,2108921.103,1423457.566
P 156141,45.93240157,4.6,2102627.004,1416699.454
P 156142,23.02699016,0.7,2110169.938,1413738.14
P 156143,12.88023946,2.5,2207025.437,1395757.582
P 156144,16.2575133,1,2228028.614,1378479.165
P 156145,77.07225479,4.9,2116591.579,1392593.432
P 156146,88.22293971,7.6,2110176.844,1397194.936
P 156147,131.6295438,2.7,2105536.249,1375434.066
P 156148,34.30839072,3,2138462.365,1376286.951
P 156149,9.685061528,1.9,2149582.743,1374731.099
P 156150,24.69821033,3.5,2152828.027,1343783.92
P 156151,37.0046684,3.9,2102056.054,1345588.584
P 156152,64.76890903,12.5,2108558.651,1340773.131
P 156153,137.0566327,6,2124845.846,1343356.314
P 158006,9.213867627,1.4,2366196.783,1431934.267
P 158007,17.45764049,2.2,2409220.936,1429638.617
P 158008,65.21391601,11.5,2375818.139,1429429.114
P 158015,20.42395585,4.2,2394000.879,1420020.637
P 158016,5.885000885,1.1,2409539.939,1420496.423
P 158023,37.4112182,2.6,2380257.363,1413064.373
P 158025,67.34433714,3.8,2310920.519,1411584.843
P 158030,5.258386458,1.3,2376089.497,1406922.176
P 158035,8.706677456,1.2,2450681.349,1401652.32
P 158037,6.740514348,1.7,2435747.05,1401700.414
P 158041,62.74307088,11.3,2305970.9,1399265.175
P 158049,70.81459638,12,2347695.731,1390916.127
P 158050,96.04897243,11.8,2328089.164,1389881.504
P 158065,31.72830125,3.2,2321669.77,1373822.713
P 158068,2.663305673,1.2,2400548.01,1371163.629
P 158072,75.58973617,4.3,2491677.661,1364306.786
P 158073,69.04031156,5.1,2442525.693,1362717.877
P 158085,35.12343466,5.2,2302955.169,1350368.482
P 158090,6.190185837,2.3,2342019.522,1344476.467
P 158092,39.80762426,12.2,2368128.946,1341732.693
P 158094,8.548844225,1.3,2454270.578,1339467.589
P 158099,14.04095765,1.7,2469769.349,1331756.502
P 158101,48.83642658,2,2474231.983,1354385.196
P 158102,22.49600611,3.9,2488255.532,1352190.35
P 158103,63.04684611,6.6,2478347.825,1372013.475
P 158104,13.35438901,1.6,2498375.453,1395210.248
P 158105,91.16917693,7.9,2486523.308,1406275.046
P 158106,25.31673711,2,2488619.686,1409517.568
P 158107,38.39772684,3.4,2487604.988,1433635.337
P 158108,24.56720021,2.2,2490768.188,1433585.45
P 158109,37.87842699,5.2,2488830.424,1414011.472
P 158110,41.61205883,13.3,2435060.131,1438836.429
P 158111,56.18184349,3.1,2451865.33,1428058.896
P 158112,28.50098337,5,2471810.155,1391784.865
P 158113,8.237911206,1.5,2431545.951,1407783.504
P 158114,31.82316396,2,2426658.358,1399670.779
P 158115,28.32838578,8.9,2457688.655,1399712.035
P 158116,27.85053819,9.2,2456026.227,1391520.281
P 158117,16.90104963,1.7,2374636.669,1437659.294
P 158118,37.26935924,8.1,2356522.61,1435524.171
P 158119,56.90157976,7.6,2388408.992,1410883.024
P 158120,36.64248056,2.4,2366013.293,1388872.548
P 158121,83.18817651,2.3,2344377.369,1408530.863
P 158122,31.13152608,1.6,2333017.577,1420393.468
P 158123,56.73899781,1.8,2320478.861,1412989.731
P 158124,19.21220732,1.7,2331805.552,1401535.408
P 158125,47.41152181,2,2327807.278,1409664.751
P 158126,23.98018364,2.3,2311041.335,1403748.605
P 158127,91.69944973,1.5,2313646.68,1413555.204
P 158128,49.12615995,2.5,2350478.493,1376756.848
P 158129,51.16003175,3.1,2315343.226,1378206.001
P 158130,62.47784744,2.9,2329656.192,1369359.606
P 158131,76.91952541,10.9,2379347.196,1372424.944
P 158132,41.74747757,3,2301314.141,1351354.419
P 158133,66.867004,9.7,2314703.882,1359532.666
P 158134,17.34905333,3.4,2334772.828,1346349.892
P 158135,87.74256295,12.5,2444689.067,1352931.209
P 158136,27.46852875,1.2,2408921.192,1359685.348
P 160001,74.05654612,4.8,2520442.396,1770165.354
P 160003,127.0473235,10,2539946.648,1769874.464
P 160006,90.69353219,7.5,2562081.308,1767265.874
P 160019,65.57978825,13,2602326.028,1755723.159
P 160026,49.81473467,1,2556431.846,1740917.367
P 160035,17.90637313,4.5,2624055.681,1735059.249
P 160038,39.78245485,10,2612807.393,1731708.297
P 160042,20.26045206,3,2680939.123,1729171.878
P 160048,57.83692482,10,2665513.997,1721137.76
P 160051,132.4347037,10,2525066.787,1717174.682
P 160058,53.6717582,7,2591918.581,1711949.243
P 160061,50.36631419,8.1,2636265.715,1704313.378
P 160070,45.41599997,2.9,2586464.433,1693479.872
P 160077,81.96342734,6,2541582.39,1685509.305
P 160079,38.42645498,3.5,2680487.541,1685349.199
P 160083,5.84430399,1.5,2579271.498,1681558.795
P 160090,31.59305641,1.7,2538173.28,1670335.738
P 160101,29.88464316,6.7,2567173.217,1664611.308
P 160102,119.8918641,12.5,2545687.287,1663247.913
P 160103,38.59976542,3.6,2510078.774,1670508.433
P 160104,20.12624715,1.4,2531062.433,1683331.326
P 160105,11.53538274,1.1,2549410.605,1700088.301
P 160106,15.12711745,2,2535750.768,1695388.14
P 160107,48.07886916,1.1,2512173.31,1724464.206
P 160108,66.6048937,5.8,2532063.908,1763200.401
P 160109,57.74646125,4.5,2547286.662,1764704.013
P 160110,33.59238593,1.8,2561772.363,1729606.715
P 160111,34.54990903,1.8,2553859.984,1724868.947
P 160112,59.76213086,12.7,2611145.493,1749718.316
P 160113,38.87908613,2.6,2594511.275,1768072.607
P 160114,22.46168867,4,2581262.853,1739351.017
P 160115,23.41120309,1.6,2573033.094,1764478.792
P 160116,22.52547632,1.6,2567613.359,1723346.526
P 160117,52.26987465,3.6,2554769.239,1676076.664
P 160118,45.01052753,11.5,2576904.13,1675114.608
P 160119,30.7764378,2.6,2601191.352,1709295.965
P 160120,66.12592591,12.5,2633916.421,1726636.861
P 160121,46.74013664,5.1,2651032.321,1715882.218
P 160122,27.0056792,4.8,2664757.686,1734610.598
